,title,start_time,end_time,exercise_title,exercise_notes,set_index,set_type,weight_kg,reps,duration_seconds,day,month,year,m-y
188,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Chest Dip,,3,normal,,8,,11,12,2023,12-2023
189,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Lateral Raise (Cable),,1,normal,5.0,12,,11,12,2023,12-2023
190,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Lateral Raise (Cable),,2,normal,5.0,12,,11,12,2023,12-2023
191,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Lateral Raise (Cable),,3,normal,5.0,12,,11,12,2023,12-2023
192,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Triceps Pushdown,,1,normal,20.0,10,,11,12,2023,12-2023
193,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Triceps Pushdown,,2,normal,17.5,10,,11,12,2023,12-2023
194,Pecho-tríceps,2023-12-11 15:09:00,2023-12-11 16:41:00,Triceps Pushdown,,3,normal,17.0,9,,11,12,2023,12-2023
195,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Pull Up,,1,normal,,7,,9,11,2023,11-2023
196,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Pull Up,,2,normal,,6,,9,11,2023,11-2023
197,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Pull Up,,3,normal,,5,,9,11,2023,11-2023
198,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Chin Up,,1,normal,,7,,9,11,2023,11-2023
199,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Chin Up,,2,normal,,6,,9,11,2023,11-2023
200,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Chin Up,,3,normal,,5,,9,11,2023,11-2023
201,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Inverted Row,,2,normal,,17,,9,11,2023,11-2023
202,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Inverted Row,,3,normal,,16,,9,11,2023,11-2023
203,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Lat Pulldown (Cable),,1,normal,50.0,12,,9,11,2023,11-2023
204,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Lat Pulldown (Cable),,2,normal,50.0,12,,9,11,2023,11-2023
205,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Lat Pulldown (Cable),,3,normal,55.0,9,,9,11,2023,11-2023
206,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Chin Ups (Cable),,1,normal,60.0,11,,9,11,2023,11-2023
207,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Chin Ups (Cable),,2,normal,60.0,9,,9,11,2023,11-2023
208,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Chin Ups (Cable),,3,normal,55.0,11,,9,11,2023,11-2023
209,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,9,11,2023,11-2023
210,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,9,11,2023,11-2023
211,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Seated Cable Row - Bar Grip,,3,normal,40.0,12,,9,11,2023,11-2023
212,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,EZ Bar Biceps Curl,,1,normal,18.0,12,,9,11,2023,11-2023
213,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,EZ Bar Biceps Curl,,2,normal,18.0,10,,9,11,2023,11-2023
214,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,EZ Bar Biceps Curl,,3,normal,18.0,10,,9,11,2023,11-2023
215,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Iso-Lateral Row (Machine),,1,normal,15.9,8,,9,11,2023,11-2023
216,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Iso-Lateral Row (Machine),,2,normal,13.8,12,,9,11,2023,11-2023
217,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Iso-Lateral Row (Machine),,3,normal,13.8,11,,9,11,2023,11-2023
218,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Shrug (Dumbbell),,1,normal,13.0,12,,9,11,2023,11-2023
219,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Shrug (Dumbbell),,2,normal,13.0,12,,9,11,2023,11-2023
220,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Shrug (Dumbbell),,3,normal,13.0,12,,9,11,2023,11-2023
221,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Face Pull,,1,normal,40.0,12,,9,11,2023,11-2023
222,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Face Pull,,2,normal,40.0,12,,9,11,2023,11-2023
223,Espalda-Bíceps,2023-11-09 11:41:00,2023-11-09 13:18:00,Face Pull,,3,normal,40.0,12,,9,11,2023,11-2023
224,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Hack Squat (Machine),"45,2 = 22,6kg cada lado = 2 x 11,3kg cada lado",1,normal,45.2,12,,8,11,2023,11-2023
225,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Hack Squat (Machine),"45,2 = 22,6kg cada lado = 2 x 11,3kg cada lado",2,normal,45.2,12,,8,11,2023,11-2023
226,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Hack Squat (Machine),"45,2 = 22,6kg cada lado = 2 x 11,3kg cada lado",3,normal,45.2,12,,8,11,2023,11-2023
227,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Leg Extension (Machine),,1,normal,25.0,12,,8,11,2023,11-2023
228,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Leg Extension (Machine),,2,normal,25.0,12,,8,11,2023,11-2023
229,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Leg Extension (Machine),,3,normal,25.0,11,,8,11,2023,11-2023
230,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Lying Leg Curl (Machine),,1,normal,35.0,12,,8,11,2023,11-2023
231,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Lying Leg Curl (Machine),,2,normal,40.0,12,,8,11,2023,11-2023
232,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Lying Leg Curl (Machine),,3,normal,40.0,12,,8,11,2023,11-2023
233,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Standing Calf Raise (Machine),,1,normal,70.0,12,,8,11,2023,11-2023
234,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Standing Calf Raise (Machine),,2,normal,70.0,12,,8,11,2023,11-2023
235,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Standing Calf Raise (Machine),,3,normal,75.0,12,,8,11,2023,11-2023
236,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Knee Raise Parallel Bars,,1,normal,,25,,8,11,2023,11-2023
237,Piernas,2023-11-08 11:22:00,2023-11-08 12:52:00,Knee Raise Parallel Bars,,2,normal,,12,,8,11,2023,11-2023
238,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Bench Press (Barbell),,1,normal,56.8,11,,7,11,2023,11-2023
239,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Bench Press (Barbell),,2,normal,56.8,10,,7,11,2023,11-2023
240,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Bench Press (Barbell),,3,normal,56.8,9,,7,11,2023,11-2023
241,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Iso-Lateral Chest Press (Machine),,1,normal,36.8,12,,7,11,2023,11-2023
242,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Iso-Lateral Chest Press (Machine),,2,normal,36.8,12,,7,11,2023,11-2023
243,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,12,,7,11,2023,11-2023
244,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Cable Fly Crossovers,,1,normal,15.0,12,,7,11,2023,11-2023
245,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Cable Fly Crossovers,,2,normal,15.0,12,,7,11,2023,11-2023
246,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Cable Fly Crossovers,,3,normal,15.0,12,,7,11,2023,11-2023
247,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Seated Dip Machine,,1,normal,60.0,12,,7,11,2023,11-2023
248,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Seated Dip Machine,,2,normal,60.0,12,,7,11,2023,11-2023
249,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Seated Dip Machine,,3,normal,60.0,12,,7,11,2023,11-2023
250,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Seated Shoulder Press (Machine),,1,normal,40.0,12,,7,11,2023,11-2023
251,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,7,11,2023,11-2023
252,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Seated Shoulder Press (Machine),,3,normal,40.0,10,,7,11,2023,11-2023
253,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Lateral Raise (Cable),,1,normal,10.0,12,,7,11,2023,11-2023
254,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Lateral Raise (Cable),,2,normal,10.0,11,,7,11,2023,11-2023
255,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Lateral Raise (Cable),,3,normal,10.0,10,,7,11,2023,11-2023
256,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Triceps Pushdown,,1,normal,45.0,12,,7,11,2023,11-2023
257,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Triceps Pushdown,,2,normal,50.0,10,,7,11,2023,11-2023
258,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Triceps Pushdown,,3,normal,50.0,9,,7,11,2023,11-2023
259,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,7,11,2023,11-2023
260,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Cable Overhead (Extensión De Triceps),,2,normal,20.0,12,,7,11,2023,11-2023
261,Pecho-tríceps,2023-11-07 11:27:00,2023-11-07 12:56:00,Cable Overhead (Extensión De Triceps),,3,normal,20.0,10,,7,11,2023,11-2023
262,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Pull Up,,1,normal,,7,,6,11,2023,11-2023
263,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Pull Up,,2,normal,,6,,6,11,2023,11-2023
264,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Pull Up,,3,normal,,5,,6,11,2023,11-2023
265,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Chin Up,,1,normal,,8,,6,11,2023,11-2023
266,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Chin Up,,2,normal,,5,,6,11,2023,11-2023
267,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Chin Up,,3,normal,,5,,6,11,2023,11-2023
268,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Lat Pulldown (Cable),,1,normal,50.0,12,,6,11,2023,11-2023
269,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Lat Pulldown (Cable),,2,normal,50.0,12,,6,11,2023,11-2023
270,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Lat Pulldown (Cable),,3,normal,50.0,12,,6,11,2023,11-2023
271,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Chin Ups (Cable),,1,normal,60.0,10,,6,11,2023,11-2023
272,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Chin Ups (Cable),,2,normal,60.0,8,,6,11,2023,11-2023
273,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Chin Ups (Cable),,3,normal,55.0,11,,6,11,2023,11-2023
274,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,6,11,2023,11-2023
275,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,6,11,2023,11-2023
276,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Seated Cable Row - Bar Grip,,3,normal,40.0,12,,6,11,2023,11-2023
277,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,EZ Bar Biceps Curl,,1,normal,18.0,12,,6,11,2023,11-2023
278,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,EZ Bar Biceps Curl,,2,normal,18.0,10,,6,11,2023,11-2023
279,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,EZ Bar Biceps Curl,,3,normal,18.0,10,,6,11,2023,11-2023
280,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Shrug (Dumbbell),,1,normal,13.0,12,,6,11,2023,11-2023
281,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Shrug (Dumbbell),,2,normal,13.0,12,,6,11,2023,11-2023
282,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Shrug (Dumbbell),,3,normal,13.0,12,,6,11,2023,11-2023
283,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Face Pull,,1,normal,40.0,12,,6,11,2023,11-2023
284,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Face Pull,,2,normal,40.0,12,,6,11,2023,11-2023
285,Espalda-Bíceps,2023-11-06 10:57:00,2023-11-06 12:47:00,Face Pull,,3,normal,40.0,12,,6,11,2023,11-2023
286,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Bench Press (Barbell),,1,normal,56.8,12,,3,11,2023,11-2023
287,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Bench Press (Barbell),,2,normal,56.8,11,,3,11,2023,11-2023
288,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Bench Press (Barbell),,3,normal,56.8,9,,3,11,2023,11-2023
289,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Iso-Lateral Chest Press (Machine),,1,normal,36.8,12,,3,11,2023,11-2023
290,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Iso-Lateral Chest Press (Machine),,2,normal,36.8,12,,3,11,2023,11-2023
291,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,10,,3,11,2023,11-2023
292,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Cable Fly Crossovers,,1,normal,15.0,12,,3,11,2023,11-2023
293,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Cable Fly Crossovers,,2,normal,15.0,12,,3,11,2023,11-2023
294,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Cable Fly Crossovers,,3,normal,15.0,12,,3,11,2023,11-2023
295,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Seated Dip Machine,,1,normal,60.0,12,,3,11,2023,11-2023
296,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Seated Dip Machine,,2,normal,60.0,12,,3,11,2023,11-2023
297,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Seated Dip Machine,,3,normal,60.0,10,,3,11,2023,11-2023
298,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Seated Shoulder Press (Machine),,1,normal,40.0,12,,3,11,2023,11-2023
299,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,3,11,2023,11-2023
300,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Seated Shoulder Press (Machine),,3,normal,40.0,10,,3,11,2023,11-2023
301,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Lateral Raise (Cable),,1,normal,10.0,12,,3,11,2023,11-2023
302,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Lateral Raise (Cable),,2,normal,10.0,10,,3,11,2023,11-2023
303,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Lateral Raise (Cable),,3,normal,10.0,10,,3,11,2023,11-2023
304,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Triceps Pushdown,,1,normal,45.0,12,,3,11,2023,11-2023
305,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Triceps Pushdown,,2,normal,45.0,12,,3,11,2023,11-2023
306,Pecho-tríceps,2023-11-03 11:39:00,2023-11-03 12:59:00,Triceps Pushdown,,3,normal,45.0,12,,3,11,2023,11-2023
307,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Pull Up,,1,normal,,6,,30,10,2023,10-2023
308,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Pull Up,,2,normal,,5,,30,10,2023,10-2023
309,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Pull Up,,3,normal,,4,,30,10,2023,10-2023
310,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Chin Up,,1,normal,,6,,30,10,2023,10-2023
311,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Chin Up,,2,normal,,5,,30,10,2023,10-2023
312,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Chin Up,,3,normal,,4,,30,10,2023,10-2023
313,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Lat Pulldown (Cable),,1,normal,50.0,12,,30,10,2023,10-2023
314,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Lat Pulldown (Cable),,2,normal,50.0,12,,30,10,2023,10-2023
315,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Lat Pulldown (Cable),,3,normal,50.0,11,,30,10,2023,10-2023
316,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Chin Ups (Cable),,1,normal,55.0,12,,30,10,2023,10-2023
317,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Chin Ups (Cable),,2,normal,55.0,11,,30,10,2023,10-2023
318,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Chin Ups (Cable),,3,normal,55.0,11,,30,10,2023,10-2023
319,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,30,10,2023,10-2023
320,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,30,10,2023,10-2023
321,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Seated Cable Row - Bar Grip,,3,normal,40.0,12,,30,10,2023,10-2023
322,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,EZ Bar Biceps Curl,,1,normal,18.0,12,,30,10,2023,10-2023
323,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,EZ Bar Biceps Curl,,2,normal,18.0,12,,30,10,2023,10-2023
324,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,EZ Bar Biceps Curl,,3,normal,18.0,12,,30,10,2023,10-2023
325,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Iso-Lateral Row (Machine),,1,normal,15.9,7,,30,10,2023,10-2023
326,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Iso-Lateral Row (Machine),,2,normal,13.8,12,,30,10,2023,10-2023
327,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Iso-Lateral Row (Machine),,3,normal,13.8,11,,30,10,2023,10-2023
328,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Shrug (Dumbbell),,1,normal,13.0,12,,30,10,2023,10-2023
329,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Shrug (Dumbbell),,2,normal,13.0,12,,30,10,2023,10-2023
330,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Shrug (Dumbbell),,3,normal,13.0,12,,30,10,2023,10-2023
331,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Face Pull,,1,normal,35.0,12,,30,10,2023,10-2023
332,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Face Pull,,2,normal,35.0,12,,30,10,2023,10-2023
333,Espalda-Bíceps,2023-10-30 10:53:00,2023-10-30 12:23:00,Face Pull,,3,normal,35.0,12,,30,10,2023,10-2023
334,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Bench Press (Barbell),,1,normal,56.8,11,,27,10,2023,10-2023
335,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Bench Press (Barbell),,2,normal,56.8,10,,27,10,2023,10-2023
336,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Bench Press (Barbell),,3,normal,56.8,9,,27,10,2023,10-2023
337,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Iso-Lateral Chest Press (Machine),,1,normal,36.8,12,,27,10,2023,10-2023
338,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Iso-Lateral Chest Press (Machine),,2,normal,36.8,12,,27,10,2023,10-2023
339,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,10,,27,10,2023,10-2023
340,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Cable Fly Crossovers,,1,normal,20.0,8,,27,10,2023,10-2023
341,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Cable Fly Crossovers,,2,normal,15.0,12,,27,10,2023,10-2023
342,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Cable Fly Crossovers,,3,normal,15.0,8,,27,10,2023,10-2023
343,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Seated Dip Machine,,1,normal,60.0,12,,27,10,2023,10-2023
344,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Seated Dip Machine,,2,normal,60.0,12,,27,10,2023,10-2023
345,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Seated Dip Machine,,3,normal,65.0,10,,27,10,2023,10-2023
346,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Seated Shoulder Press (Machine),,1,normal,40.0,12,,27,10,2023,10-2023
347,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,27,10,2023,10-2023
348,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Seated Shoulder Press (Machine),,3,normal,40.0,10,,27,10,2023,10-2023
349,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Lateral Raise (Cable),,1,normal,10.0,12,,27,10,2023,10-2023
350,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Lateral Raise (Cable),,2,normal,10.0,12,,27,10,2023,10-2023
351,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Lateral Raise (Cable),,3,normal,10.0,12,,27,10,2023,10-2023
352,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Triceps Pushdown,,1,normal,50.0,8,,27,10,2023,10-2023
353,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Triceps Pushdown,,2,normal,45.0,10,,27,10,2023,10-2023
354,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Triceps Pushdown,,3,normal,45.0,10,,27,10,2023,10-2023
355,Pecho-tríceps,2023-10-27 11:15:00,2023-10-27 12:48:00,Treadmill,,1,normal,,1,900.0,27,10,2023,10-2023
356,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Pull Up,,1,normal,,5,,26,10,2023,10-2023
357,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Pull Up,,2,normal,,4,,26,10,2023,10-2023
358,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Pull Up,,3,normal,,4,,26,10,2023,10-2023
359,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Chin Up,,1,normal,,6,,26,10,2023,10-2023
360,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Chin Up,,2,normal,,5,,26,10,2023,10-2023
361,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Chin Up,,3,normal,,4,,26,10,2023,10-2023
362,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Inverted Row,,2,normal,,12,,26,10,2023,10-2023
363,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Inverted Row,,3,normal,,11,,26,10,2023,10-2023
364,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Inverted Row,,4,normal,,10,,26,10,2023,10-2023
365,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Inverted Row,,5,normal,,20,,26,10,2023,10-2023
366,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Inverted Row,,6,normal,,10,,26,10,2023,10-2023
367,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Lat Pulldown (Cable),,1,normal,50.0,12,,26,10,2023,10-2023
368,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Lat Pulldown (Cable),,2,normal,50.0,12,,26,10,2023,10-2023
369,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Lat Pulldown (Cable),,3,normal,50.0,11,,26,10,2023,10-2023
370,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Chin Ups (Cable),,1,normal,55.0,12,,26,10,2023,10-2023
371,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Chin Ups (Cable),,2,normal,55.0,11,,26,10,2023,10-2023
372,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Chin Ups (Cable),,3,normal,55.0,9,,26,10,2023,10-2023
373,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,26,10,2023,10-2023
374,Espalda-Bíceps,2023-10-26 10:46:00,2023-10-26 12:29:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,26,10,2023,10-2023
